date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018-8,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",100,25,4.99,0,5.29,0,14.72,5,0,2068,545,0,203,0,1320
2018-8,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",176,13,1.82,1.63,3.11,0,6.43,0,0,586,50,204,80,0,252
2018-8,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",231,35,11.31,1.17,7.24,0,15.29,0,1,1809,548,105,196,0,960
2018-8,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",93,21,5.71,0.35,8.23,0,6.71,0,0,1051,239,11,321,0,480
2018-8,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",178,56,21.22,3.1,13.12,0,18.56,9,1,3260,1634,172,515,0,939
2018-8,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",20,5,1.95,0,0.05,0,3,0,0,978,632,0,24,0,322
2018-8,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",190,47,14.27,5.83,13.39,0,13.51,3,0,3746,1760,539,558,0,889
2018-8,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",80,15,4.84,0.55,6.41,0,3.2,0,0,948,305,11,418,0,214
2018-8,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",107,22,7.15,0.67,7.68,0,6.49,0,0,849,348,29,204,0,268
2018-8,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",175,25,5.4,1.47,4.47,0,13.66,2,1,1356,439,64,171,0,682
2018-8,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",15,4,2,0,1.47,0,0.53,0,0,99,51,0,32,0,16
2018-8,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",54,1,0.96,0,0,0,0.04,0,1,98,94,0,0,0,4
2018-8,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",182,33,12.33,4.67,4.21,0,11.79,0,0,2321,1160,434,106,0,621
2018-8,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",170,54,14.63,1.91,16.04,0,21.42,3,2,4124,1727,101,741,0,1555
2018-8,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",67,23,6,0.74,3.95,0,12.32,0,0,2016,924,20,221,0,851
2018-8,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",109,31,6.33,0,6.96,0,17.71,2,4,2036,551,0,307,0,1178
2018-8,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",199,32,9.49,2.73,6.46,0,13.32,5,0,2782,1232,87,256,0,1207
2018-8,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",491,95,26.75,5.35,30.78,0,32.13,1,1,6338,2112,204,1430,0,2592
2018-8,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",286,67,19.22,1.29,16.61,0,29.88,2,0,4398,1740,62,667,0,1929
2018-8,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",134,16,7,0,3.56,0,5.44,0,0,870,507,0,94,0,269
2018-8,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",58,7,2.72,1,1.41,0,1.87,0,1,326,182,17,36,0,91
2018-8,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",150,36,10.66,1.66,9.05,0,14.63,5,1,2326,1183,59,381,0,703
2018-8,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",62,5,2,1,1,0,1,0,0,242,79,58,32,0,73
2018-8,OO,SkyWest Airlines Inc.,ISN,"Williston, ND: Sloulin Field International",145,23,9.21,0,4.85,0,8.94,0,0,1086,355,0,192,0,539
2018-8,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",85,12,5.62,0.24,1.51,0,4.63,0,0,779,403,34,38,0,304
2018-8,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",172,31,11.72,0.56,6.48,0,12.24,1,0,3205,2303,12,239,0,651
2018-8,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",70,26,8.91,1.77,9.15,0,6.18,2,0,1814,807,106,347,0,554
2018-8,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",268,101,12.68,21.47,29.14,0,37.71,23,1,11476,1944,3838,1891,0,3803
2018-8,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",85,16,6.58,1,3.47,0,4.95,2,1,1522,950,160,105,0,307
2018-8,OO,SkyWest Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",31,13,2,0.51,1.67,0,8.83,0,0,995,157,52,104,0,682
2018-8,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",244,33,9.11,0.82,11.16,0,11.91,2,0,1860,698,62,362,0,738
2018-8,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",54,13,5.47,0,3.21,0,4.32,2,0,836,535,0,112,0,189
2018-8,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",190,34,7.31,0.49,5.04,0,21.16,4,1,2408,624,18,185,0,1581
2018-8,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2773,456,91.97,10.06,115.83,0.08,238.06,22,1,35317,12313,1753,3517,2,17732
2018-8,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",40,9,0,0,3.15,0,5.85,0,0,516,0,0,123,0,393
2018-8,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",54,12,5.9,0,1.78,0,4.32,0,0,754,426,0,69,0,259
2018-8,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",54,12,2.96,0,2.59,0,6.45,0,0,914,311,0,171,0,432
2018-8,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",173,46,16.15,4.01,6.82,0,19.01,1,0,3495,1451,323,337,0,1384
2018-8,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",89,12,2.88,1.33,3.68,0,4.12,0,0,752,167,35,126,0,424
2018-8,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",848,285,52.01,35.87,102.94,0,94.19,62,10,30984,7651,6077,9212,0,8044
2018-8,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",124,10,2.53,1.39,0.71,0,5.38,0,0,1442,88,852,39,0,463
2018-8,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",65,18,4.52,0,5.4,0.9,7.19,0,0,763,191,0,133,18,421
2018-8,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",137,17,3.92,0.85,5.94,0,6.29,0,0,798,334,34,170,0,260
2018-8,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",170,36,13.22,2.65,9.9,0,10.23,6,0,2531,1146,118,498,0,769
2018-8,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",75,19,3.69,2,1.84,0,11.48,2,1,1933,206,153,139,0,1435
2018-8,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",62,5,5,0,0,0,0,0,0,180,180,0,0,0,0
2018-8,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",72,19,8.22,0,4.12,0,6.66,0,0,1038,485,0,145,0,408
2018-8,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",227,56,11.58,4.67,9.17,0,30.58,2,1,5482,2146,234,498,0,2604
2018-8,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",296,82,24.39,6.91,13.69,0,37.02,3,1,6147,2515,635,524,0,2473
2018-8,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",161,50,17.61,1.74,15.78,0,14.87,3,1,4610,2801,164,757,0,888
2018-8,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",280,73,19.62,4.92,24.83,0,23.63,0,0,4637,874,1082,1102,0,1579
2018-8,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",93,19,1.97,0,5.88,0,11.15,0,0,1580,284,0,329,0,967
2018-8,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",131,25,6.54,1,7.1,0,10.36,0,0,2557,1278,52,215,0,1012
2018-8,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",371,74,18.46,0.55,25.73,0,29.26,35,19,8135,4284,75,1048,0,2728
2018-8,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",132,27,7.72,3.98,6.42,0,8.88,0,0,1298,351,213,237,0,497
2018-8,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",103,35,12.34,3.25,7.03,0,12.38,0,0,4049,1017,398,1325,0,1309
2018-8,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",500,140,42.84,7.87,29.23,0,60.07,10,1,13062,4313,1148,1954,0,5647
2018-8,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",62,14,4.76,1,3.24,0,5,1,1,935,258,18,129,0,530
2018-8,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",176,40,9.83,2.89,9.83,0,17.45,1,1,2365,791,226,448,0,900
2018-8,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",116,27,8.36,3.37,4.92,0,10.35,1,0,2456,593,814,203,0,846
2018-8,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",161,34,9.62,4.25,7.93,0,12.2,0,0,2085,857,259,329,0,640
2018-8,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",215,21,6.84,0.75,2.27,0,11.15,0,2,1430,378,15,54,0,983
2018-8,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",78,9,4,1,1.74,0,2.26,0,1,1238,256,703,111,0,168
2018-8,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",234,55,12.22,5.73,10.58,0,26.47,2,7,3943,841,1081,421,0,1600
2018-8,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",256,55,25.3,2.36,9.02,0,18.32,15,3,3727,1780,148,491,0,1308
2018-8,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",237,40,16.71,0.14,13.15,0,10,0,0,2770,1712,8,490,0,560
2018-8,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4366,656,101.32,34.58,201.24,2.62,316.25,8,5,41569,12033,2501,8144,260,18631
2018-8,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",22,6,1.44,0,2.78,0,1.78,0,0,308,106,0,87,0,115
2018-8,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",40,7,2.37,0,2.14,0,2.5,0,0,653,393,0,50,0,210
2018-8,OO,SkyWest Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",72,12,3.05,0.07,1.06,0,7.81,1,1,586,194,5,57,0,330
2018-8,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",6,1,0,0,1,0,0,0,0,15,0,0,15,0,0
2018-8,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",463,101,28.22,5.55,26.77,0,40.45,3,5,7596,2672,448,1493,0,2983
2018-8,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",237,49,17.47,1.83,13.15,0,16.54,1,1,2555,1005,269,353,0,928
2018-8,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",233,41,16.47,0,5.54,0,18.99,9,0,2893,1271,0,202,0,1420
2018-8,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6427,1918,316.51,59.62,692.08,3.49,846.3,257,49,201199,56344,9918,58232,115,76590
2018-8,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",118,29,9.8,1.42,8.65,0,9.13,1,1,2091,1153,67,404,0,467
2018-8,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",40,13,1.71,0,0.25,0,11.03,0,0,2007,1138,0,27,0,842
2018-8,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",62,23,9.08,0.49,4.21,0,9.23,3,2,1356,499,17,141,0,699
2018-8,OO,SkyWest Airlines Inc.,PBG,"Plattsburgh, NY: Plattsburgh International",18,3,2,0,1,0,0,0,0,92,76,0,16,0,0
2018-8,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",747,159,23.53,11.51,65.82,0.83,57.31,7,1,9743,1451,1498,2806,86,3902
2018-8,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",970,128,28.89,5.91,35.81,1.99,55.4,4,4,9484,3629,325,1605,199,3726
2018-8,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",231,50,12.51,3.4,13.57,0,20.52,3,0,3500,1167,233,541,0,1559
2018-8,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",62,17,3.86,0,3.42,0,9.72,0,0,1393,561,0,102,0,730
2018-8,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",114,17,3.48,1.47,6.88,0,5.17,0,0,538,214,38,140,0,146
2018-8,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",157,32,5.48,0.99,9.56,0,15.96,9,0,1909,330,261,371,0,947
2018-8,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",108,12,2.35,3,0.43,0,6.21,0,0,626,97,229,27,0,273
2018-8,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",23,6,2.79,0,3.09,0,0.13,0,0,148,89,0,57,0,2
2018-8,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",6,2,0.95,0,0.05,0,1,0,0,74,53,0,3,0,18
2018-8,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",165,34,12.26,0.41,4.72,0,16.6,1,0,2413,1551,12,115,0,735
2018-8,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",347,76,25.14,0.67,14.85,0,35.33,3,0,5442,2035,149,526,0,2732
2018-8,OO,SkyWest Airlines Inc.,PUB,"Pueblo, CO: Pueblo Memorial",81,14,3.84,0.9,1.63,0,7.63,0,0,966,218,72,105,0,571
2018-8,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",55,4,1.91,0,1.09,0,1,1,0,199,112,0,27,0,60
2018-8,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",73,13,2.64,0,4.98,0,5.37,3,0,924,128,0,198,0,598
2018-8,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",331,59,26.77,2.94,16.4,0,12.9,0,1,2966,1256,184,604,0,922
2018-8,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",92,21,6.12,0,4.96,0,9.92,7,1,1862,956,0,192,0,714
2018-8,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",289,67,21.37,1.46,12.54,0,31.63,9,0,5045,2101,105,1094,0,1745
2018-8,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",388,107,16.61,5.2,21.72,0,63.47,17,1,10150,1742,1272,1261,0,5875
2018-8,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",62,8,3.7,2.85,0.69,0,0.76,0,0,1055,148,819,62,0,26
2018-8,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",107,40,4.55,1.6,16.23,0,17.62,2,0,2564,346,138,662,0,1418
2018-8,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",58,15,7.02,1.87,2.25,0,3.86,0,0,1614,1118,128,97,0,271
2018-8,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",363,82,21.87,1.55,10.93,0,47.65,5,1,7583,3096,54,477,0,3956
2018-8,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",98,11,2.6,0.08,2.99,0,5.33,0,1,718,188,3,93,0,434
2018-8,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",36,12,7.15,0,1.12,0,3.72,1,0,597,368,0,58,0,171
2018-8,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",31,1,0,0,1,0,0,0,0,18,0,0,18,0,0
2018-8,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",214,50,15.61,5.23,9.57,0,19.6,6,0,3691,1422,232,565,0,1472
2018-8,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",40,9,1.66,0,5.46,0,1.88,1,2,260,60,0,112,0,88
2018-8,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",793,102,31.84,0.58,23.18,0.18,46.22,2,1,8191,3393,29,834,3,3932
2018-8,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",266,39,15.75,2.57,8.73,0,11.95,0,0,2955,1794,137,219,0,805
2018-8,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",40,15,6.46,0.43,4.34,0,3.78,4,0,1142,472,20,348,0,302
2018-8,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",436,93,21.18,3.41,15.4,0,53,8,0,7607,2251,215,590,0,4551
2018-8,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",410,99,21.91,5.57,26.59,0,44.93,3,1,6769,1646,535,904,0,3684
2018-8,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",312,53,13.43,1,9.9,0,28.68,5,0,3125,930,49,320,0,1826
2018-8,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",127,17,7.14,0,6.09,0,3.77,1,0,789,336,0,171,0,282
2018-8,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",268,75,22.03,3.26,21.78,0,27.93,5,0,5875,2279,260,831,0,2505
2018-8,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1010,342,32.81,29.2,164.7,1.21,114.08,10,1,23252,3859,2306,8441,32,8614
2018-8,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2984,1091,83.96,10.72,643.46,1,351.86,119,16,105513,17257,1766,55647,16,30827
2018-8,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",84,28,5.8,0,10.57,0,11.62,2,0,1322,397,0,397,0,528
2018-8,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",234,34,8.39,1.36,11.48,0,12.77,0,0,1731,537,126,394,0,674
2018-8,OO,SkyWest Airlines Inc.,SHD,"Staunton, VA: Shenandoah Valley Regional",85,19,2.95,2.51,1.79,0,11.75,4,0,2926,1415,256,110,0,1145
2018-8,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",151,32,9.79,0.88,7.87,0,13.45,1,0,1802,573,84,266,0,879
2018-8,OO,SkyWest Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",31,12,0.74,0,5.67,0,5.59,1,0,983,65,0,524,0,394
2018-8,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",521,46,15.32,0.9,4.03,0,25.76,2,0,3728,1467,26,153,0,2082
2018-8,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3810,567,113.65,25.47,113.66,1,313.23,12,8,46933,17735,2777,4099,16,22306
2018-8,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",81,25,5.81,0.92,7.3,0,10.97,3,0,1745,548,94,280,0,823
2018-8,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",518,96,31.64,2.03,17.19,0,45.14,4,0,7501,2965,133,620,0,3783
2018-8,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",316,39,7.72,1.1,5.78,0,24.4,10,0,3193,1248,46,212,0,1687
2018-8,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",73,27,8.45,0.76,3.56,0,14.22,3,1,2775,790,80,725,0,1180
2018-8,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",242,63,22.82,1.4,25.52,0,13.26,0,0,2736,1213,75,721,0,727
2018-8,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",140,37,8.8,0,1.76,0.69,25.74,2,0,4267,2097,0,80,63,2027
2018-8,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",152,28,8.86,1.76,4.43,0,12.94,0,0,1351,477,196,124,0,554
2018-8,OO,SkyWest Airlines Inc.,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",56,7,1.12,0.93,3.76,0,1.19,0,0,423,65,56,173,0,129
2018-8,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",87,21,9.97,2.54,4.36,0,4.14,2,0,1886,1084,358,156,0,288
2018-8,OO,SkyWest Airlines Inc.,TOL,"Toledo, OH: Toledo Express",57,24,7.86,0,8.04,0,8.1,2,0,1989,1251,0,304,0,434
2018-8,OO,SkyWest Airlines Inc.,TPA,"Tampa, FL: Tampa International",89,30,5.68,1.18,9.35,0,13.8,3,2,1918,316,97,455,0,1050
2018-8,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",227,53,14.88,3.58,15.38,0,19.16,0,3,3607,1714,194,487,0,1212
2018-8,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",534,109,19.99,2.71,36.56,0.77,48.97,4,2,6780,2072,122,1140,47,3399
2018-8,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",237,47,11.95,1.57,15.99,0,17.49,6,0,2291,689,64,523,0,1015
2018-8,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",110,12,4.75,0.53,4.16,0,2.56,0,2,407,199,25,107,0,76
2018-8,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",191,70,25.48,1,18.15,0,25.37,2,0,6657,4101,38,723,0,1795
2018-8,OO,SkyWest Airlines Inc.,UIN,"Quincy, IL: Quincy Regional-Baldwin Field",81,25,6.64,2.6,3.86,0,11.91,5,1,2532,897,168,177,0,1290
2018-8,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",54,10,4.98,0,1.52,0,3.5,0,0,424,199,0,58,0,167
2018-8,OO,SkyWest Airlines Inc.,VLD,"Valdosta, GA: Valdosta Regional",88,19,2.87,2,7.42,0,6.71,0,0,947,103,81,294,0,469
2018-8,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",59,6,1,0.04,3.18,0,1.78,0,0,131,22,1,64,0,44
2018-8,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",62,21,4.12,1.01,3.33,0,12.54,2,0,1617,344,192,155,0,926
2018-8,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",114,14,3.55,1.68,1.76,0,7.02,0,0,729,154,90,114,0,371
2018-8,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",77,25,8.21,3.62,4.61,0,8.56,0,0,2027,706,158,258,0,905
2018-8,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",123,44,12.84,2.49,13.36,0,15.31,2,0,3628,656,257,909,0,1806
2018-8,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",157,36,10.17,2.73,10.49,0,12.62,0,0,2517,857,262,380,0,1018
2018-8,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",427,110,31.73,5.13,38.45,0,34.69,10,2,8280,2514,748,1959,0,3059
2018-8,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",659,161,49.34,10.13,20.33,0,81.21,11,0,11833,3188,706,749,0,7190
2018-8,UA,United Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",25,10,2.25,0,4.42,0,3.33,0,0,1118,308,0,252,0,558
2018-8,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",287,109,25.87,4.86,25.69,0,52.58,4,0,9412,1535,1139,1329,0,5409
2018-8,UA,United Air Lines Inc.,BGR,"Bangor, ME: Bangor International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",62,13,3.91,1.58,1.44,0,6.08,0,0,858,124,164,71,0,499
2018-8,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",290,82,18.24,6.49,22.39,0,34.88,4,1,6040,1478,528,1145,0,2889
2018-8,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",93,27,8.45,0.97,3.3,0,14.28,0,0,1517,596,78,105,0,738
2018-8,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",1353,490,89.57,13.37,218.35,0,168.71,31,2,37544,6049,1086,14928,0,15481
2018-8,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31,16,5.73,0.93,2.09,0,7.25,0,0,2015,1011,166,156,0,682
2018-8,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",87,28,5.36,4.3,6.65,0,11.7,3,0,3375,626,1445,381,0,923
2018-8,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",82,28,9.58,2.57,4.01,0,11.84,1,0,1760,435,131,121,0,1073
2018-8,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",61,14,3.13,1.99,4.01,0,4.87,0,0,2017,274,1146,161,0,436
2018-8,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",339,114,28.8,5.87,39.86,0,39.47,5,2,7094,1389,682,2212,0,2811
