date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019-6,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",205,65,23.32,5.05,11.03,0,25.59,18,0,4649,2319,321,435,0,1574
2019-6,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",125,46,16,4,10,0,16,1,0,5174,2375,552,240,0,2007
2019-6,YV,Mesa Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",56,23,12,3,2,0,6,0,0,1918,1071,188,38,0,621
2019-6,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",88,18,7,2,4,0,5,1,2,1304,479,128,179,0,518
2019-6,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3888,917,204.33,49.55,191.8,2.37,468.95,374,19,87218,22133,8171,15663,82,41169
2019-6,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",175,48,17,0.98,8.25,0,21.77,10,0,3978,1186,154,694,0,1944
2019-6,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",85,25,11,3,4,0,7,1,1,2221,1038,349,246,0,588
2019-6,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",231,69,31,5,5,0,28,6,1,6817,3465,523,180,0,2649
2019-6,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",71,17,6.67,1.13,1.24,0,7.97,6,0,1855,760,51,87,0,957
2019-6,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",319,91,32.49,2.82,14.3,0,41.4,18,2,8916,3233,447,892,0,4344
2019-6,YV,Mesa Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",50,22,5.07,1.99,3.38,0,11.57,5,0,2117,321,938,141,0,717
2019-6,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",25,2,0.6,0,0,0,1.4,0,0,223,62,0,0,0,161
2019-6,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",90,27,4.71,1.09,6.03,0,15.18,5,0,2938,439,89,521,0,1889
2019-6,YV,Mesa Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",110,25,8.17,3.51,5.04,0,8.28,12,0,3008,568,860,316,0,1264
2019-6,YV,Mesa Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",5,1,0,0,1,0,0,0,0,22,0,0,22,0,0
2019-6,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",60,19,6.36,0,5,0,7.64,5,0,1233,355,0,152,0,726
2019-6,YV,Mesa Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",30,7,2,0.81,2.19,0,2,3,0,420,69,135,62,0,154
2019-6,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",64,21,7,1,6,0,7,2,0,1206,412,94,251,0,449
2019-6,YV,Mesa Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",26,9,4,0,2,0,3,1,0,1653,1081,0,150,0,422
2019-6,YV,Mesa Airlines Inc.,HHH,"Hilton Head, SC: Hilton Head Airport",60,21,4,3,6,0,8,0,0,1778,145,446,353,0,834
2019-6,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",211,78,24.26,3.3,19.99,0.15,30.3,27,0,5643,1870,90,1118,9,2556
2019-6,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",64,21,15,0,1,0,5,5,0,1739,1516,0,16,0,207
2019-6,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",173,52,18.93,2.31,9.7,0.29,20.76,16,0,3987,1628,119,491,10,1739
2019-6,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",2105,502,94,46,86,0,276,68,1,55003,12395,5384,4671,0,32553
2019-6,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2795,723,128.29,91.29,175.83,0,327.58,47,21,69175,14599,9541,9429,0,35606
2019-6,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",55,16,4.34,2.92,2.95,1,4.79,5,0,1043,236,394,146,61,206
2019-6,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",58,15,1,1,7,0,6,3,0,1076,104,37,450,0,485
2019-6,YV,Mesa Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",184,59,16.81,3.79,15.21,0.08,23.12,22,0,4157,1305,578,737,4,1533
2019-6,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",59,15,4,2,1,0,8,0,0,1404,337,274,25,0,768
2019-6,YV,Mesa Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",17,4,1.05,0,1,1,0.95,1,0,424,280,0,25,41,78
2019-6,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",223,70,28.94,4.85,8.7,0,27.51,21,0,6493,1807,729,444,0,3513
2019-6,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",124,51,19.18,1.66,7.48,0,22.69,12,0,3386,1070,152,288,0,1876
2019-6,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",108,35,11,1,20,0,3,10,0,3830,847,54,2370,0,559
2019-6,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",86,21,5.95,0,2.32,0,12.74,1,0,1799,428,0,105,0,1266
2019-6,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",100,30,12.56,2,4.83,0,10.61,3,0,1913,676,74,272,0,891
2019-6,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",246,57,16.59,6.55,12.84,0,21.03,15,0,4892,1328,427,782,0,2355
2019-6,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",111,41,17.63,3.52,9.75,0,10.11,8,0,3989,1994,233,569,0,1193
2019-6,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",98,20,10.89,0,3.42,0,5.69,7,1,1324,817,0,97,0,410
2019-6,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",196,53,18.19,3.35,7.53,0,23.93,19,0,3670,1123,256,283,0,2008
2019-6,YV,Mesa Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",51,19,7.77,1.09,2.95,0,7.18,4,0,1696,544,111,151,0,890
2019-6,YV,Mesa Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",10,2,2,0,0,0,0,1,0,76,76,0,0,0,0
2019-6,YV,Mesa Airlines Inc.,MIA,"Miami, FL: Miami International",29,4,2,0,0,0,2,0,0,273,77,0,0,0,196
2019-6,YV,Mesa Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",25,3,2,0,1,0,0,0,1,130,93,0,37,0,0
2019-6,YV,Mesa Airlines Inc.,MLI,"Moline, IL: Quad City International",60,16,4.41,2.05,3.86,0,5.69,3,0,1400,455,206,170,0,569
2019-6,YV,Mesa Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",47,17,3.59,1.19,4.73,0,7.49,3,0,1942,156,421,208,0,1157
2019-6,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",141,35,9.48,2.09,6.51,0.68,16.24,13,0,2442,509,215,353,30,1335
2019-6,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",124,36,11.94,0,5.02,0,19.03,4,1,2577,955,0,164,0,1458
2019-6,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",99,32,9,5,7,0,11,1,2,2745,607,481,284,0,1373
2019-6,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",41,10,6,0,2,0,2,1,0,1008,611,0,31,0,366
2019-6,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",97,21,10.19,1,3.26,0,6.55,9,0,1121,375,152,197,0,397
2019-6,YV,Mesa Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",5,1,1,0,0,0,0,0,0,28,28,0,0,0,0
2019-6,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",233,71,26.13,8.05,12.72,0,24.1,8,0,6283,1798,1308,699,0,2478
2019-6,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",60,16,10,1,1,0,4,0,0,1147,599,127,19,0,402
2019-6,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",80,21,5.94,1,2.58,0,11.48,3,0,1372,244,119,82,0,927
2019-6,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",106,28,18,4,3,0,3,1,0,2124,1316,414,175,0,219
2019-6,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",39,4,2,0,1,0,1,0,0,349,265,0,16,0,68
2019-6,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1481,251,58.87,3.86,32.18,0,156.09,57,1,24392,6849,910,1762,0,14871
2019-6,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",60,17,6.52,1,5.56,0,3.92,8,0,1574,434,192,342,0,606
2019-6,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",119,35,16,3,5,0,11,3,0,2823,1450,161,171,0,1041
2019-6,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",172,60,27.9,3.19,7.38,0,21.53,8,0,5385,2266,311,482,0,2326
2019-6,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",120,25,9.59,0,2.03,0.12,13.26,5,0,2580,887,0,66,3,1624
2019-6,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",54,11,5,2,4,0,0,3,0,1110,536,156,418,0,0
2019-6,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",72,25,9,4,5,1,6,2,0,3234,1419,787,287,30,711
2019-6,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",94,26,10.56,0.61,4.75,0,10.08,8,0,1869,486,14,441,0,928
2019-6,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",85,20,8,1,6,0,5,5,0,1659,963,64,178,0,454
2019-6,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",112,28,14,4,2,0,8,0,0,2409,1342,302,45,0,720
2019-6,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",119,19,10.69,1,1.23,1,5.08,7,0,1421,719,79,99,23,501
2019-6,YV,Mesa Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",58,15,7,0,3,0,5,1,0,1515,874,0,223,0,418
2019-6,YV,Mesa Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-6,YV,Mesa Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",5,2,2,0,0,0,0,0,0,59,59,0,0,0,0
2019-6,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",76,18,9,3,2,0,4,2,0,1500,929,286,89,0,196
2019-6,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",88,27,16,1,2,0,8,2,0,2673,1525,166,84,0,898
2019-6,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",154,47,16.72,1.72,8.35,0,20.21,8,0,3845,1254,103,443,0,2045
2019-6,YV,Mesa Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",9,1,0,0,0.27,0,0.73,0,0,56,0,0,15,0,41
2019-6,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",146,40,15.64,3.56,9.31,0,11.49,10,0,3382,1155,711,424,0,1092
2019-6,YV,Mesa Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",32,13,6,0,1,0,6,1,0,1646,1353,0,38,0,255
2019-6,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",10,2,1,0,0,0,1,0,0,44,20,0,0,0,24
2019-6,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",25,8,2,1,1,0,4,0,0,568,143,157,40,0,228
2019-6,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",30,6,1.23,0,1.45,0,3.31,1,0,588,53,0,39,0,496
2019-6,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",64,13,4,2,3,0,4,2,0,1487,701,33,281,0,472
2019-6,YV,Mesa Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",25,4,2.39,0,0.01,0,1.61,2,0,709,304,0,3,0,402
2019-6,YV,Mesa Airlines Inc.,TPA,"Tampa, FL: Tampa International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-6,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",52,8,4,0.88,1.07,0,2.05,0,0,514,320,23,31,0,140
2019-6,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",156,43,15.26,0,3.64,0,24.1,4,0,2964,664,0,148,0,2152
2019-6,YV,Mesa Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",4,2,0,0,0,0,2,0,0,293,0,0,0,0,293
2019-6,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",12,5,1.56,0,2,0,1.44,2,0,242,94,0,79,0,69
2019-6,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",66,20,7,0,2.8,0,10.2,5,1,1829,668,0,103,0,1058
2019-6,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",27,8,3,1,0,0,4,0,0,808,294,119,0,0,395
2019-6,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",5,1,0,0,0,0,1,0,0,63,0,0,0,0,63
2019-6,YX,Republic Airline,ABQ,"Albuquerque, NM: Albuquerque International Sunport",35,7,0.44,0,2.81,0,3.75,0,0,412,14,0,183,0,215
2019-6,YX,Republic Airline,ACK,"Nantucket, MA: Nantucket Memorial",34,4,0,0,2.02,0,1.98,1,0,459,0,0,40,0,419
2019-6,YX,Republic Airline,ALB,"Albany, NY: Albany International",54,10,2.22,1.86,3.57,0,2.35,0,0,752,261,58,150,0,283
2019-6,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",590,164,27.64,9.89,72.58,0.82,53.08,15,6,14387,3092,1157,3475,40,6623
2019-6,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",85,11,0.74,0.09,7.66,0,2.51,0,0,660,95,5,319,0,241
2019-6,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-6,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",66,6,2,0,0.73,0,3.27,1,0,366,87,0,19,0,260
2019-6,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",29,3,0.5,0.01,0.5,0,1.99,1,0,205,8,2,8,0,187
2019-6,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",41,18,5.7,0.38,8.05,0,3.88,1,0,990,373,27,308,0,282
2019-6,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",410,77,12.94,2.08,29.31,0,32.66,5,1,4926,702,180,1459,0,2585
2019-6,YX,Republic Airline,BOS,"Boston, MA: Logan International",924,243,52.03,2.48,128.16,0,60.33,11,5,17451,3480,413,8062,0,5496
2019-6,YX,Republic Airline,BRO,"Brownsville, TX: Brownsville South Padre Island International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-6,YX,Republic Airline,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",9,1,0,0.39,0,0,0.61,0,0,18,0,7,0,0,11
2019-6,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",158,35,5.54,0.69,14.95,0,13.82,3,1,2259,335,142,891,0,891
2019-6,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",141,35,6.21,0,12.92,0,15.87,3,1,2302,378,0,474,0,1450
2019-6,YX,Republic Airline,BZN,"Bozeman, MT: Bozeman Yellowstone International",4,1,0.05,0,0,0,0.95,0,0,41,2,0,0,0,39
2019-6,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",200,43,5.61,2.56,14.84,0,19.99,9,1,2858,464,136,651,0,1607
2019-6,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",35,17,7.96,0,2.68,0,6.37,1,0,926,387,0,62,0,477
2019-6,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",200,42,6.58,1.87,16.17,0.54,16.85,5,0,2238,513,129,649,14,933
2019-6,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",812,112,25.88,7.88,39.3,0,38.94,5,2,8103,2457,632,2079,0,2935
2019-6,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1104,254,56.78,8,66.1,0.09,123.03,27,1,19048,3713,901,3504,13,10917
2019-6,YX,Republic Airline,CRP,"Corpus Christi, TX: Corpus Christi International",8,3,0.09,0,0.44,0,2.46,0,0,137,7,0,11,0,119
2019-6,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",172,41,9.93,2.43,15.22,0,13.42,1,0,2966,724,309,1036,0,897
2019-6,YX,Republic Airline,DAB,"Daytona Beach, FL: Daytona Beach International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-6,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",16,6,1.09,0.27,1.88,0,2.76,2,0,1071,205,42,252,0,572
2019-6,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2637,487,79.95,17.3,214.04,0.39,175.32,50,14,37105,6639,2176,11321,7,16962
2019-6,YX,Republic Airline,DEN,"Denver, CO: Denver International",393,97,17.57,1.79,50.13,0,27.51,4,5,7474,1233,217,3777,0,2247
2019-6,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",24,7,2.1,0,3.02,0,1.87,0,0,657,190,0,233,0,234
2019-6,YX,Republic Airline,DRO,"Durango, CO: Durango La Plata County",26,8,1.82,1.15,3.16,0,1.87,0,0,477,177,33,143,0,124
2019-6,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",114,23,3.1,0.18,6.73,0,12.99,1,0,1542,284,12,277,0,969
2019-6,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",677,157,37.73,7.96,41.57,0,69.74,16,0,11686,3013,885,2256,0,5532
2019-6,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-6,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2062,633,54.42,11.44,401.33,2.18,163.63,143,22,61107,5235,1058,38206,228,16380
2019-6,YX,Republic Airline,EYW,"Key West, FL: Key West International",211,28,5.67,1.14,7.81,0,13.38,1,1,1120,194,27,373,0,526
2019-6,YX,Republic Airline,FAR,"Fargo, ND: Hector International",4,3,1.28,0,0.52,0,1.2,0,0,154,30,0,11,0,113
2019-6,YX,Republic Airline,GJT,"Grand Junction, CO: Grand Junction Regional",30,6,0.47,0,4.41,0,1.12,0,0,448,25,0,341,0,82
2019-6,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",174,54,10.96,1.66,16.55,0,24.83,10,0,3683,468,129,1062,0,2024
2019-6,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",30,11,0,3.89,6.11,0,1.01,0,0,618,0,254,297,0,67
2019-6,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",8,1,0,0,0.15,0,0.85,2,0,27,0,0,4,0,23
2019-6,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",219,52,14.96,2.08,16.18,0,18.79,2,6,5813,1862,1091,569,0,2291
2019-6,YX,Republic Airline,HRL,"Harlingen/San Benito, TX: Valley International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-6,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",38,3,0,0,2.04,0,0.96,0,0,91,0,0,39,0,52
2019-6,YX,Republic Airline,HVN,"New Haven, CT: Tweed New Haven",30,2,1,0,1,0,0,1,0,74,53,0,21,0,0
2019-6,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1268,296,45.15,10.14,132.42,1.93,106.36,11,11,21398,3076,868,7993,40,9421
2019-6,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",62,17,4.67,0.12,6.26,0,5.95,1,0,1340,404,9,375,0,552
2019-6,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",61,16,1.38,0.06,6.23,0,8.34,4,0,1348,109,12,418,0,809
2019-6,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",978,253,57.97,13.22,69.35,0.4,112.06,21,1,20269,4936,1721,3465,22,10125
2019-6,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",370,96,26.62,1.31,33.02,0,35.04,8,0,6332,2424,154,1408,0,2346
2019-6,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",181,37,8.42,0,19.69,0,8.89,4,1,2566,480,0,1594,0,492
2019-6,YX,Republic Airline,LAN,"Lansing, MI: Capital Region International",3,2,0.12,0,1,0,0.88,0,0,92,8,0,23,0,61
2019-6,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",86,26,6.26,0.18,6.56,0,13.01,3,0,3537,1663,8,406,0,1460
2019-6,YX,Republic Airline,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",54,15,5.48,1.11,1.7,0,6.71,2,0,892,351,53,73,0,415
2019-6,YX,Republic Airline,LGA,"New York, NY: LaGuardia",2855,750,114.53,13.7,421.98,0.44,199.35,95,32,65733,9863,1932,35423,14,18501
2019-6,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9,4,1.26,0,1.85,0,0.89,0,0,376,66,0,89,0,221
2019-6,YX,Republic Airline,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",68,24,1.13,3.1,10.95,0,8.82,0,0,1700,86,186,426,0,1002
2019-6,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",445,110,27.01,1.41,39.18,0,42.39,8,2,8740,2922,205,1775,0,3838
2019-6,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",307,68,12.44,4.06,22.66,0.9,27.95,5,2,5687,776,483,1845,71,2512
2019-6,YX,Republic Airline,MHT,"Manchester, NH: Manchester-Boston Regional",84,13,1.03,0.21,4.16,0,7.6,3,0,1269,115,5,216,0,933
2019-6,YX,Republic Airline,MIA,"Miami, FL: Miami International",1013,200,38.44,6.96,54.9,0.89,98.81,3,4,12310,2950,859,1913,16,6572
2019-6,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",80,34,8.49,0.18,7.95,0,17.38,6,0,2480,583,11,473,0,1413
2019-6,YX,Republic Airline,MLB,"Melbourne, FL: Melbourne International",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-6,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",50,9,3.66,0,4.04,0,1.31,1,2,326,97,0,145,0,84
2019-6,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",489,112,19.91,3.75,43.37,0,44.96,18,4,7039,954,538,2110,0,3437
2019-6,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",309,75,8.57,3.95,25.31,0.33,36.84,2,2,4658,717,429,1169,5,2338
2019-6,YX,Republic Airline,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",26,4,1.09,0,1.92,0,0.99,0,0,235,24,0,72,0,139
2019-6,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",66,9,1.98,0,4.11,0,2.91,1,0,345,98,0,102,0,145
2019-6,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",157,53,12.71,4.71,19.35,0.29,15.93,7,0,4173,951,1105,923,28,1166
2019-6,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",201,43,12.36,1.6,6.76,0,22.27,7,2,3741,876,185,385,0,2295
2019-6,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1155,312,25.63,9.58,191.59,0,85.2,8,6,25387,2444,621,13929,0,8393
2019-6,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",104,20,4.21,0,10.29,0,5.5,2,0,1005,237,0,363,0,405
2019-6,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",48,6,0.88,0,3.43,0,1.69,0,0,373,45,0,95,0,233
2019-6,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1779,295,39.13,10.12,155.9,0.34,89.51,37,2,18556,2138,574,9296,63,6485
2019-6,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",765,229,47.05,5.98,59.26,0,116.71,29,0,20751,4705,597,3661,0,11788
2019-6,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",61,15,3.09,1.81,7.25,0,2.86,2,0,852,172,101,403,0,176
2019-6,YX,Republic Airline,PVD,"Providence, RI: Theodore Francis Green State",68,6,2.31,0,3.29,0,0.4,0,0,342,252,0,80,0,10
2019-6,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",251,43,5.03,0.44,11.64,0,25.89,9,0,2670,259,48,492,0,1871
2019-6,YX,Republic Airline,RAP,"Rapid City, SD: Rapid City Regional",18,1,0,0,0,0,1,0,0,53,0,0,0,0,53
2019-6,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",605,142,26.13,6.15,56.86,0,52.86,19,2,9359,1398,531,3220,0,4210
2019-6,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",86,25,6.23,0.6,11.23,0,6.94,4,0,1817,375,177,611,0,654
2019-6,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-6,YX,Republic Airline,ROC,"Rochester, NY: Greater Rochester International",100,31,7.15,0,11.89,0,11.96,5,0,1878,412,0,398,0,1068
2019-6,YX,Republic Airline,RSW,"Fort Myers, FL: Southwest Florida International",14,2,0.11,0,1.83,0,0.06,0,0,35,2,0,32,0,1
2019-6,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International",43,12,3.22,1.89,5.4,0,1.48,0,0,1080,80,481,308,0,211
2019-6,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",80,26,5.3,0,10.42,0,10.28,4,0,2035,605,0,580,0,850
2019-6,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",535,140,28.34,3.25,38.48,0.3,69.63,10,3,9484,1689,323,1817,7,5648
